sequence_name	n_mutations	proposal_type	hmmer_seq_score
seq7	12000	random	50.5
seq6	12000	random	21.7
seq2	12000	random	0.0
seq9	12000	random	0.0
seq3	12100	random	153.3
seq0	12100	random	148.4
seq5	12100	random	142.0
seq8	12100	random	118.3
seq4	12100	random	86.9
seq7	12100	random	53.8
seq1	12100	random	51.1
seq6	12100	random	37.9
seq2	12100	random	0.0
seq9	12100	random	0.0
seq3	12200	random	146.7
seq5	12200	random	141.9
seq0	12200	random	135.0
seq8	12200	random	102.0
seq4	12200	random	94.2
seq1	12200	random	57.3
seq7	12200	random	44.2
seq6	12200	random	21.0
seq2	12200	random	0.0
seq9	12200	random	0.0
seq3	12300	random	153.1
seq0	12300	random	137.1
seq5	12300	random	135.0
seq8	12300	random	120.6
seq4	12300	random	91.7
seq7	12300	random	54.7
seq1	12300	random	52.1
seq6	12300	random	21.6
seq2	12300	random	0.0
seq9	12300	random	0.0
seq3	12400	random	154.6
seq0	12400	random	141.6
seq5	12400	random	137.9
seq8	12400	random	107.1
seq4	12400	random	101.2
seq7	12400	random	59.0
seq6	12400	random	40.0
seq1	12400	random	33.2
seq2	12400	random	0.0
seq9	12400	random	0.0
seq3	12500	random	159.2
seq0	12500	random	152.0
seq5	12500	random	144.7
seq4	12500	random	108.7
seq8	12500	random	101.3
seq7	12500	random	61.0
seq6	12500	random	30.3
seq1	12500	random	30.3
seq2	12500	random	0.0
seq9	12500	random	0.0
seq3	12600	random	154.1
seq5	12600	random	148.8
seq0	12600	random	143.0
seq4	12600	random	100.1
seq8	12600	random	98.6
seq7	12600	random	66.1
seq1	12600	random	31.8
seq6	12600	random	25.1
seq2	12600	random	0.0
seq9	12600	random	0.0
seq3	12700	random	154.6
seq0	12700	random	154.0
seq5	12700	random	147.5
seq4	12700	random	104.6
seq8	12700	random	96.4
seq7	12700	random	80.8
seq1	12700	random	28.9
seq6	12700	random	13.5
seq2	12700	random	0.0
seq9	12700	random	0.0
seq3	12800	random	161.1
seq0	12800	random	152.4
seq5	12800	random	147.1
seq4	12800	random	107.0
seq8	12800	random	99.9
seq7	12800	random	75.2
seq1	12800	random	31.8
seq6	12800	random	27.8
seq2	12800	random	0.0
seq9	12800	random	0.0
seq0	12900	random	159.2
seq3	12900	random	152.9
seq5	12900	random	148.7
seq4	12900	random	118.2
seq8	12900	random	111.6
seq7	12900	random	82.5
seq1	12900	random	43.4
seq6	12900	random	22.8
seq2	12900	random	0.0
seq9	12900	random	0.0
seq0	13000	random	165.4
seq3	13000	random	162.2
seq5	13000	random	156.8
seq4	13000	random	105.7
seq8	13000	random	103.9
seq7	13000	random	72.6
seq1	13000	random	52.3
seq6	13000	random	19.9
seq2	13000	random	0.0
seq9	13000	random	0.0
seq3	13100	random	159.1
seq5	13100	random	159.0
seq0	13100	random	158.8
seq4	13100	random	101.6
seq8	13100	random	95.4
seq7	13100	random	76.9
seq1	13100	random	51.4
seq6	13100	random	26.1
seq2	13100	random	0.0
seq9	13100	random	0.0
seq5	13200	random	158.2
seq3	13200	random	154.7
seq0	13200	random	149.5
seq4	13200	random	109.2
seq8	13200	random	104.8
seq7	13200	random	93.1
seq1	13200	random	60.2
seq6	13200	random	49.9
seq9	13200	random	-3.3
seq2	13200	random	0.0
seq5	13300	random	159.5
seq3	13300	random	147.0
seq0	13300	random	135.0
seq4	13300	random	119.8
seq8	13300	random	98.0
seq7	13300	random	92.9
seq1	13300	random	62.8
seq6	13300	random	53.5
seq2	13300	random	0.0
seq9	13300	random	0.0
seq5	13400	random	151.5
seq3	13400	random	143.2
seq0	13400	random	136.2
seq4	13400	random	115.8
seq7	13400	random	103.9
seq8	13400	random	94.1
seq1	13400	random	58.5
seq6	13400	random	55.1
seq2	13400	random	0.0
seq9	13400	random	0.0
seq5	13500	random	156.1
seq0	13500	random	143.5
seq3	13500	random	139.7
seq4	13500	random	103.3
seq8	13500	random	100.3
seq7	13500	random	96.5
seq1	13500	random	59.4
seq6	13500	random	56.8
seq2	13500	random	0.0
seq9	13500	random	0.0
seq0	13600	random	155.1
seq5	13600	random	152.2
seq3	13600	random	136.5
seq8	13600	random	106.2
seq4	13600	random	104.7
seq7	13600	random	91.5
seq6	13600	random	61.8
seq1	13600	random	60.3
seq9	13600	random	-3.4
seq2	13600	random	0.0
seq0	13700	random	149.9
seq5	13700	random	146.2
seq3	13700	random	146.2
seq4	13700	random	110.0
seq8	13700	random	103.0
seq7	13700	random	89.4
seq6	13700	random	69.7
seq1	13700	random	57.4
seq2	13700	random	0.0
seq9	13700	random	0.0
seq5	13800	random	150.0
seq3	13800	random	147.2
seq0	13800	random	145.9
seq4	13800	random	109.8
seq8	13800	random	107.5
seq7	13800	random	87.0
seq6	13800	random	82.6
seq1	13800	random	65.7
seq9	13800	random	-3.7
seq2	13800	random	0.0
seq0	13900	random	156.5
seq5	13900	random	143.0
seq3	13900	random	142.2
seq8	13900	random	115.2
seq4	13900	random	107.5
seq6	13900	random	82.0
seq7	13900	random	75.1
seq1	13900	random	61.7
seq2	13900	random	0.0
seq9	13900	random	0.0
seq0	14000	random	148.9
seq5	14000	random	148.8
seq3	14000	random	144.6
seq8	14000	random	113.1
seq4	14000	random	107.9
seq6	14000	random	83.3
seq1	14000	random	69.6
seq7	14000	random	69.2
seq2	14000	random	0.0
seq9	14000	random	0.0
seq5	14100	random	152.7
seq0	14100	random	151.6
seq3	14100	random	150.1
seq8	14100	random	124.4
seq4	14100	random	107.5
seq6	14100	random	83.7
seq7	14100	random	77.6
seq1	14100	random	75.7
seq2	14100	random	0.0
seq9	14100	random	0.0
seq3	14200	random	149.6
seq5	14200	random	146.7
seq0	14200	random	140.1
seq8	14200	random	121.3
seq4	14200	random	103.8
seq7	14200	random	87.2
seq1	14200	random	84.5
seq6	14200	random	83.5
seq2	14200	random	0.0
seq9	14200	random	0.0
seq3	14300	random	158.0
seq0	14300	random	150.1
seq5	14300	random	136.2
seq8	14300	random	117.1
seq4	14300	random	109.4
seq7	14300	random	84.6
seq1	14300	random	82.1
seq6	14300	random	79.4
seq2	14300	random	0.0
seq9	14300	random	0.0
seq3	14400	random	156.5
seq0	14400	random	150.5
seq5	14400	random	143.2
seq8	14400	random	118.5
seq4	14400	random	108.9
seq6	14400	random	88.2
seq7	14400	random	85.2
seq1	14400	random	67.1
seq2	14400	random	0.0
seq9	14400	random	0.0
seq0	14500	random	147.8
seq5	14500	random	139.7
seq3	14500	random	135.4
seq8	14500	random	108.8
seq4	14500	random	108.5
seq7	14500	random	88.9
seq6	14500	random	87.9
seq1	14500	random	72.2
seq2	14500	random	0.0
seq9	14500	random	0.0
seq3	14600	random	155.9
seq0	14600	random	148.5
seq5	14600	random	125.9
seq8	14600	random	112.0
seq4	14600	random	108.7
seq7	14600	random	100.2
seq6	14600	random	91.4
seq1	14600	random	62.0
seq2	14600	random	0.0
seq9	14600	random	0.0
seq3	14700	random	158.4
seq0	14700	random	146.6
seq5	14700	random	124.2
seq6	14700	random	111.0
seq7	14700	random	110.9
seq8	14700	random	107.2
seq4	14700	random	103.6
seq1	14700	random	63.3
seq2	14700	random	0.0
seq9	14700	random	0.0
seq3	14800	random	152.8
seq0	14800	random	145.0
seq5	14800	random	129.2
seq8	14800	random	120.3
seq7	14800	random	111.7
seq4	14800	random	100.3
seq6	14800	random	93.8
seq1	14800	random	53.6
seq2	14800	random	0.0
seq9	14800	random	0.0
seq3	14900	random	161.5
seq0	14900	random	138.3
seq5	14900	random	130.1
seq8	14900	random	128.6
seq7	14900	random	117.7
seq6	14900	random	101.9
seq4	14900	random	92.2
seq1	14900	random	78.0
seq2	14900	random	0.0
seq9	14900	random	0.0
seq3	15000	random	141.3
seq8	15000	random	133.5
seq5	15000	random	131.4
seq0	15000	random	126.6
seq7	15000	random	124.2
seq6	15000	random	100.5
seq4	15000	random	99.4
seq1	15000	random	65.7
seq9	15000	random	-3.7
seq2	15000	random	0.0
seq3	15100	random	139.5
seq8	15100	random	138.8
seq5	15100	random	135.7
seq0	15100	random	134.2
seq7	15100	random	131.9
seq6	15100	random	94.6
seq4	15100	random	85.8
seq1	15100	random	56.6
seq2	15100	random	0.0
seq9	15100	random	0.0
seq5	15200	random	148.0
seq7	15200	random	146.9
seq8	15200	random	134.2
seq3	15200	random	132.8
seq0	15200	random	125.3
seq4	15200	random	105.8
seq6	15200	random	87.5
seq1	15200	random	53.6
seq2	15200	random	0.0
seq9	15200	random	0.0
seq5	15300	random	149.2
seq7	15300	random	137.0
seq0	15300	random	130.7
seq3	15300	random	127.2
seq8	15300	random	121.6
seq4	15300	random	113.5
seq6	15300	random	96.4
seq1	15300	random	60.4
seq9	15300	random	-3.3
seq2	15300	random	0.0
seq5	15400	random	149.9
seq7	15400	random	149.1
seq3	15400	random	127.3
seq0	15400	random	127.0
seq8	15400	random	124.7
seq4	15400	random	123.7
seq6	15400	random	104.7
seq1	15400	random	63.4
seq2	15400	random	0.0
seq9	15400	random	0.0
seq7	15500	random	166.1
seq5	15500	random	144.4
seq0	15500	random	129.6
seq3	15500	random	127.8
seq4	15500	random	126.6
seq8	15500	random	116.7
seq6	15500	random	112.9
seq1	15500	random	62.8
seq2	15500	random	0.0
seq9	15500	random	0.0
seq7	15600	random	156.8
seq5	15600	random	151.0
seq3	15600	random	143.7
seq0	15600	random	138.5
seq8	15600	random	124.0
seq6	15600	random	123.6
seq4	15600	random	121.9
seq1	15600	random	78.6
seq2	15600	random	0.0
seq9	15600	random	0.0
seq7	15700	random	153.3
seq3	15700	random	143.7
seq0	15700	random	141.4
seq5	15700	random	138.2
seq4	15700	random	124.3
seq8	15700	random	119.4
seq6	15700	random	116.3
seq1	15700	random	81.2
seq9	15700	random	-3.3
seq2	15700	random	0.0
seq3	15800	random	145.4
seq7	15800	random	145.3
seq0	15800	random	137.2
seq5	15800	random	135.0
seq4	15800	random	121.3
seq6	15800	random	116.7
seq8	15800	random	104.8
seq1	15800	random	63.4
seq2	15800	random	0.0
seq9	15800	random	0.0
seq7	15900	random	140.2
seq3	15900	random	137.5
seq0	15900	random	135.7
seq5	15900	random	135.6
seq6	15900	random	120.8
seq8	15900	random	114.9
seq4	15900	random	110.2
seq1	15900	random	64.2
seq9	15900	random	-3.1
seq2	15900	random	0.0
seq7	16000	random	142.2
seq5	16000	random	138.2
seq0	16000	random	137.7
seq3	16000	random	135.0
seq8	16000	random	134.4
seq6	16000	random	121.9
seq4	16000	random	103.4
seq1	16000	random	66.5
seq2	16000	random	0.0
seq9	16000	random	0.0
seq7	16100	random	142.7
seq5	16100	random	141.1
seq0	16100	random	139.8
seq3	16100	random	133.3
seq6	16100	random	129.4
seq8	16100	random	118.2
seq4	16100	random	111.5
seq1	16100	random	75.2
seq9	16100	random	-3.2
seq2	16100	random	0.0
seq7	16200	random	139.9
seq5	16200	random	134.8
seq3	16200	random	133.1
seq0	16200	random	128.6
seq6	16200	random	123.8
seq8	16200	random	120.1
seq4	16200	random	113.7
seq1	16200	random	73.8
seq2	16200	random	0.0
seq9	16200	random	0.0
seq7	16300	random	139.8
seq3	16300	random	133.6
seq0	16300	random	131.8
seq8	16300	random	131.3
seq5	16300	random	127.9
seq6	16300	random	122.1
seq4	16300	random	114.5
seq1	16300	random	72.7
seq2	16300	random	0.0
seq9	16300	random	0.0
seq5	16400	random	145.4
seq7	16400	random	140.5
seq8	16400	random	132.4
seq6	16400	random	131.7
seq0	16400	random	130.8
seq3	16400	random	126.2
seq4	16400	random	118.5
seq1	16400	random	90.9
seq9	16400	random	-2.1
seq2	16400	random	0.0
seq5	16500	random	147.5
seq4	16500	random	143.3
seq8	16500	random	137.8
seq3	16500	random	130.8
seq0	16500	random	124.2
seq7	16500	random	120.2
seq6	16500	random	110.9
seq1	16500	random	78.5
seq2	16500	random	0.0
seq9	16500	random	0.0
seq5	16600	random	153.7
seq4	16600	random	146.3
seq8	16600	random	134.0
seq7	16600	random	133.4
seq0	16600	random	129.3
seq3	16600	random	128.8
seq6	16600	random	118.2
seq1	16600	random	96.2
seq2	16600	random	0.0
seq9	16600	random	0.0
seq4	16700	random	154.1
seq5	16700	random	150.3
seq7	16700	random	143.5
seq0	16700	random	139.7
seq8	16700	random	137.5
seq6	16700	random	126.5
seq3	16700	random	111.4
seq1	16700	random	99.1
seq9	16700	random	-2.1
seq2	16700	random	0.0
seq5	16800	random	153.1
seq4	16800	random	143.3
seq0	16800	random	137.5
seq7	16800	random	129.3
seq8	16800	random	127.9
seq3	16800	random	120.7
seq6	16800	random	114.3
seq1	16800	random	86.2
seq9	16800	random	-1.5
seq2	16800	random	0.0
seq5	16900	random	157.7
seq4	16900	random	150.5
seq0	16900	random	146.9
seq6	16900	random	137.7
seq3	16900	random	127.7
seq8	16900	random	127.3
seq7	16900	random	119.0
seq1	16900	random	84.6
seq9	16900	random	-2.7
seq2	16900	random	0.0
seq5	17000	random	152.4
seq4	17000	random	151.3
seq3	17000	random	144.3
seq0	17000	random	139.0
seq8	17000	random	130.1
seq6	17000	random	122.2
seq7	17000	random	108.8
seq1	17000	random	75.3
seq9	17000	random	-2.4
seq2	17000	random	0.0
seq0	17100	random	154.2
seq4	17100	random	148.9
seq5	17100	random	147.1
seq3	17100	random	142.5
seq8	17100	random	128.0
seq7	17100	random	115.2
seq6	17100	random	107.4
seq1	17100	random	92.3
seq2	17100	random	0.0
seq9	17100	random	0.0
seq0	17200	random	155.1
seq5	17200	random	145.2
seq3	17200	random	139.2
seq4	17200	random	139.1
seq8	17200	random	125.7
seq7	17200	random	122.7
seq6	17200	random	103.0
seq1	17200	random	97.1
seq2	17200	random	0.0
seq9	17200	random	0.0
seq5	17300	random	151.2
seq0	17300	random	149.6
seq3	17300	random	147.3
seq8	17300	random	137.7
seq4	17300	random	134.3
seq7	17300	random	114.8
seq6	17300	random	103.3
seq1	17300	random	94.5
seq9	17300	random	-2.7
seq2	17300	random	0.0
seq5	17400	random	164.4
seq3	17400	random	143.3
seq4	17400	random	141.2
seq8	17400	random	128.3
seq0	17400	random	127.0
seq7	17400	random	112.0
seq6	17400	random	107.0
seq1	17400	random	92.8
seq2	17400	random	0.0
seq9	17400	random	0.0
seq5	17500	random	156.6
seq4	17500	random	142.3
seq3	17500	random	138.5
seq8	17500	random	138.0
seq0	17500	random	131.0
seq7	17500	random	118.2
seq1	17500	random	109.4
seq6	17500	random	109.3
seq9	17500	random	-2.7
seq2	17500	random	0.0
seq5	17600	random	153.5
seq0	17600	random	139.0
seq8	17600	random	136.5
seq4	17600	random	135.7
seq7	17600	random	129.2
seq1	17600	random	128.9
seq3	17600	random	128.2
seq6	17600	random	85.9
seq9	17600	random	-2.8
seq2	17600	random	0.0
seq5	17700	random	153.6
seq0	17700	random	148.7
seq3	17700	random	139.4
seq1	17700	random	136.9
seq8	17700	random	135.4
seq4	17700	random	134.2
seq6	17700	random	111.7
seq7	17700	random	106.8
seq2	17700	random	0.0
seq9	17700	random	0.0
seq0	17800	random	154.9
seq4	17800	random	142.4
seq5	17800	random	142.1
seq3	17800	random	139.1
seq8	17800	random	131.9
seq1	17800	random	126.4
seq6	17800	random	125.1
seq7	17800	random	110.3
seq9	17800	random	-2.2
seq2	17800	random	0.0
seq0	17900	random	151.3
seq4	17900	random	135.0
seq3	17900	random	133.7
seq8	17900	random	133.1
seq5	17900	random	132.7
seq1	17900	random	116.2
seq6	17900	random	106.0
seq7	17900	random	95.4
seq2	17900	random	0.0
seq9	17900	random	0.0
seq0	18000	random	148.0
seq5	18000	random	142.5
seq8	18000	random	139.0
seq4	18000	random	134.3
seq3	18000	random	134.2
seq1	18000	random	118.8
seq6	18000	random	110.7
seq7	18000	random	100.6
seq9	18000	random	-1.4
seq2	18000	random	0.0
seq5	18100	random	152.2
seq0	18100	random	148.0
seq8	18100	random	141.8
seq4	18100	random	138.6
seq3	18100	random	136.2
seq1	18100	random	132.8
seq6	18100	random	123.0
seq7	18100	random	100.1
seq2	18100	random	0.0
seq9	18100	random	0.0
seq0	18200	random	158.3
seq4	18200	random	148.7
seq5	18200	random	147.9
seq8	18200	random	145.2
seq1	18200	random	129.8
seq3	18200	random	129.5
seq6	18200	random	117.0
seq7	18200	random	102.8
seq9	18200	random	-2.5
seq2	18200	random	0.0
seq0	18300	random	159.4
seq5	18300	random	149.0
seq8	18300	random	141.9
seq3	18300	random	140.7
seq4	18300	random	139.6
seq1	18300	random	134.0
seq7	18300	random	116.3
seq6	18300	random	112.4
seq9	18300	random	-2.3
seq2	18300	random	0.0
seq0	18400	random	158.1
seq8	18400	random	150.1
seq5	18400	random	145.2
seq4	18400	random	142.4
seq3	18400	random	140.1
seq6	18400	random	129.2
seq7	18400	random	107.6
seq1	18400	random	107.1
seq2	18400	random	0.0
seq9	18400	random	0.0
seq8	18500	random	150.0
seq0	18500	random	148.5
seq4	18500	random	147.9
seq6	18500	random	143.6
seq5	18500	random	133.2
seq3	18500	random	129.8
seq1	18500	random	126.1
seq7	18500	random	104.5
seq9	18500	random	-2.2
seq2	18500	random	0.0
seq6	18600	random	148.1
seq0	18600	random	143.3
seq5	18600	random	140.5
seq4	18600	random	139.6
seq1	18600	random	135.8
seq8	18600	random	135.7
seq3	18600	random	134.9
seq7	18600	random	115.8
seq2	18600	random	0.0
seq9	18600	random	0.0
seq3	18700	random	144.2
seq8	18700	random	141.0
seq1	18700	random	140.1
seq4	18700	random	136.0
seq0	18700	random	135.9
seq5	18700	random	133.4
seq6	18700	random	132.0
seq7	18700	random	122.7
seq9	18700	random	-2.4
seq2	18700	random	0.0
seq5	18800	random	145.5
seq3	18800	random	139.0
seq8	18800	random	134.8
seq0	18800	random	134.8
seq6	18800	random	132.0
seq1	18800	random	130.8
seq4	18800	random	119.1
seq7	18800	random	111.3
seq9	18800	random	-2.1
seq2	18800	random	0.0
seq5	18900	random	146.8
seq8	18900	random	143.7
seq3	18900	random	140.6
seq0	18900	random	135.9
seq1	18900	random	130.2
seq6	18900	random	129.1
seq7	18900	random	128.5
seq4	18900	random	119.4
seq9	18900	random	-2.5
seq2	18900	random	0.0
seq8	19000	random	150.4
seq3	19000	random	144.3
seq1	19000	random	139.6
seq0	19000	random	134.2
seq5	19000	random	133.4
seq6	19000	random	132.9
seq4	19000	random	128.9
seq7	19000	random	122.8
seq9	19000	random	-2.6
seq2	19000	random	0.0
seq8	19100	random	140.2
seq3	19100	random	139.1
seq4	19100	random	136.7
seq5	19100	random	135.7
seq6	19100	random	135.1
seq1	19100	random	132.5
seq0	19100	random	129.6
seq7	19100	random	123.7
seq2	19100	random	0.0
seq9	19100	random	0.0
seq4	19200	random	143.9
seq8	19200	random	139.5
seq5	19200	random	139.3
seq3	19200	random	138.8
seq1	19200	random	135.7
seq6	19200	random	134.0
seq7	19200	random	126.8
seq0	19200	random	125.2
seq2	19200	random	0.0
seq9	19200	random	0.0
seq6	19300	random	150.6
seq8	19300	random	139.9
seq0	19300	random	137.2
seq4	19300	random	137.1
seq5	19300	random	132.8
seq3	19300	random	132.0
seq7	19300	random	129.4
seq1	19300	random	125.2
seq2	19300	random	0.0
seq9	19300	random	0.0
seq0	19400	random	144.7
seq8	19400	random	144.7
seq3	19400	random	141.6
seq6	19400	random	138.0
seq4	19400	random	134.0
seq1	19400	random	130.6
seq7	19400	random	126.3
seq5	19400	random	119.7
seq9	19400	random	-2.4
seq2	19400	random	0.0
seq3	19500	random	151.4
seq0	19500	random	137.7
seq8	19500	random	137.2
seq4	19500	random	136.5
seq6	19500	random	135.0
seq5	19500	random	129.3
seq1	19500	random	126.5
seq7	19500	random	114.7
seq2	19500	random	0.0
seq9	19500	random	0.0
seq3	19600	random	149.6
seq8	19600	random	147.0
seq4	19600	random	141.9
seq0	19600	random	137.7
seq5	19600	random	137.4
seq6	19600	random	131.9
seq1	19600	random	128.3
seq7	19600	random	125.8
seq9	19600	random	-3.0
seq2	19600	random	0.0
seq3	19700	random	156.7
seq8	19700	random	151.1
seq0	19700	random	145.0
seq4	19700	random	134.1
seq7	19700	random	125.6
seq6	19700	random	120.8
seq5	19700	random	114.2
seq1	19700	random	111.1
seq2	19700	random	0.0
seq9	19700	random	0.0
seq8	19800	random	159.0
seq3	19800	random	148.1
seq7	19800	random	136.1
seq6	19800	random	131.2
seq0	19800	random	128.6
seq4	19800	random	124.9
seq5	19800	random	113.8
seq1	19800	random	105.8
seq9	19800	random	-2.9
seq2	19800	random	0.0
seq8	19900	random	153.7
seq0	19900	random	142.3
seq3	19900	random	138.0
seq7	19900	random	135.2
seq1	19900	random	122.1
seq6	19900	random	116.5
seq5	19900	random	115.9
seq4	19900	random	90.5
seq2	19900	random	0.0
seq9	19900	random	0.0
seq8	20000	random	149.0
seq3	20000	random	140.6
seq0	20000	random	140.1
seq7	20000	random	135.7
seq5	20000	random	118.9
seq1	20000	random	117.7
seq6	20000	random	107.0
seq4	20000	random	94.8
seq9	20000	random	-1.7
seq2	20000	random	0.0
