tool	family	sim_ind	corrected_fd_corr	uncorrected_fd_corr
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	7	0.22398240801823333	0.29013323080699693
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	1	0.19775160329340863	0.25015456026373745
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	5	0.27256786020145773	0.3160499202732564
MSA-1b-logitsprop-static-100-init-seq-0	PF00041	8	0.21748725799927177	0.2648527849362061
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	2	0.28790566055517186	0.3423973505291254
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	10	0.2774355121575376	0.3230782266049539
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	6	0.20960492782097506	0.26460998445307216
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	3	0.2417828079208273	0.30899732618607373
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	9	0.30104156827264894	0.3492065449892451
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	4	0.21580228647138977	0.27350858061171335
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	7	0.3183710533715281	0.36941320719428206
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	1	0.25300881436604516	0.3062151679730216
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	5	0.3158267741192982	0.3623691722768555
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF00041	8	0.2689250255549898	0.3267160707954845
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	2	0.21097826860864877	0.25665294808734757
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	10	0.22345610528046858	0.26663263194891385
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	6	0.20689526650548407	0.25316865736858357
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	3	0.3024225956679929	0.34626354995329667
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	9	0.21398580211344417	0.2526689606930574
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	4	0.2621909522330732	0.3118543866355208
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	7	0.22398240801823333	0.29013323080699693
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	1	0.19775160329340863	0.25015456026373745
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	5	0.27256786020145773	0.3160499202732564
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF00041	8	0.21748725799927177	0.2648527849362061
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	6	0.18054863268900107	0.25078792090054774
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	7	0.19365901543501732	0.2626066346474081
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	4	0.06716683563131547	0.15988850779370312
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	2	0.11282930885308584	0.18837154412041088
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	10	0.17486439030799364	0.23552863828016665
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	1	0.23335398517834097	0.29387168702449107
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	9	0.0907579322553008	0.18298036752821187
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	3	0.026547199182921664	0.10278274312398637
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	8	0.05322545931375029	0.14698037018071639
MSA-1b-logitsprop-static-10-init-seq-0	PF02518	5	0.24886997927307042	0.31727115003525813
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	6	0.3250444749920512	0.3670879127514111
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	7	0.36344514721069876	0.38979460239602437
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	4	0.279400024106111	0.33932895413210257
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	2	0.2761936646522944	0.33170133141667363
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	10	0.44301413562080133	0.47058389847639237
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	1	0.36685372318688386	0.41089360238873657
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	9	0.3808634797382497	0.4321417044066776
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	3	0.14077185624845315	0.22886963384332382
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	8	0.4407127013670155	0.46603652909741566
MSA-1b-logitsprop-static-100-init-seq-0	PF02518	5	0.4236593852630963	0.44816804601511423
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	6	0.5465732233976094	0.5809523277794704
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	7	0.5278245575020843	0.5571603508669649
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	4	0.5845617073111253	0.6026333200292078
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	2	0.519285632124638	0.5601294014059112
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	10	0.5487076766601029	0.5811997239659557
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	1	0.5680783904599638	0.5877289787821438
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	9	0.5619837033480082	0.600604699182606
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	3	0.5736384128292581	0.5878448993289491
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	8	0.5657522722789112	0.5863564203234303
MSA-1b-logitsprop-dynamic-random-10-init-seq-0	PF02518	5	0.5394792417934465	0.5679345092319341
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	6	0.3267394991704588	0.4292404862747736
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	7	0.30147779185848356	0.41108093846995014
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	4	0.41888603841052124	0.502506855809247
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	2	0.3784149235410711	0.45947517163741064
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	10	0.4179849825035254	0.49826513390877053
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	1	0.3497678734130792	0.4635037405140605
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	9	0.4002539549456471	0.48856007899316534
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	3	0.260595712015538	0.3754720895296096
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	8	0.3124568981717367	0.4207699398626264
MSA-1b-logitsprop-dynamic-random-100-init-seq-0	PF02518	5	0.46475104560373176	0.541342244298285
ESM2-33T-650M-logitsprop	PF00271	2	0.23909984765015155	0.3037192520374162
ESM2-33T-650M-logitsprop	PF00271	4	0.15096346397123875	0.22830846384628878
ESM2-33T-650M-logitsprop	PF00271	7	0.350989026039772	0.41126727354623066
ESM2-33T-650M-logitsprop	PF00271	5	0.29583714485106394	0.3473359139684329
ESM2-33T-650M-logitsprop	PF00271	9	0.34101480244062404	0.389840316864453
ESM2-33T-650M-logitsprop	PF00271	10	0.391745069664573	0.4479608855720515
ESM2-33T-650M-logitsprop	PF00271	1	0.24003352919854268	0.31224591600569873
ESM2-33T-650M-logitsprop	PF00271	6	0.4130803453688568	0.4585204459736884
ESM2-33T-650M-logitsprop	PF00271	3	0.3383682114053709	0.38789581856769234
ESM2-33T-650M-logitsprop	PF00271	8	0.2645190379531754	0.3307342579323533
ESM2-33T-650M-logitsprop	PF00005	5	0.39284248338983074	0.4098552621162389
ESM2-33T-650M-logitsprop	PF00005	4	0.30031192525580436	0.32145584051110854
ESM2-33T-650M-logitsprop	PF00005	9	0.32160101332500185	0.32658830702919867
ESM2-33T-650M-logitsprop	PF00005	3	0.19942913643758386	0.23395660980327426
ESM2-33T-650M-logitsprop	PF00005	1	0.003795951788269896	0.03149170994102515
ESM2-33T-650M-logitsprop	PF00005	7	0.21594148327498536	0.24912053982990232
ESM2-33T-650M-logitsprop	PF00005	6	0.31269577034543716	0.34109488932575294
ESM2-33T-650M-logitsprop	PF00005	8	0.1741565794802101	0.20943301752998017
ESM2-33T-650M-logitsprop	PF00005	2	0.2077334722293499	0.24076849135543188
ESM2-33T-650M-logitsprop	PF00005	10	0.20514555707813703	0.23211455819800617
ESM2-33T-650M-logitsprop	PF00004	2	0.6364288609888815	0.7274486668295059
ESM2-33T-650M-logitsprop	PF00004	5	0.7219437838888689	0.8001186781207359
ESM2-33T-650M-logitsprop	PF00004	9	0.6618281550774971	0.7406620815721118
ESM2-33T-650M-logitsprop	PF00004	8	0.6334931381100605	0.7170057851177162
ESM2-33T-650M-logitsprop	PF00004	1	0.656695668569207	0.732686040320863
ESM2-33T-650M-logitsprop	PF00004	7	0.6640553278850404	0.7437644736801791
ESM2-33T-650M-logitsprop	PF00004	6	0.7060019202200675	0.7763193828359501
ESM2-33T-650M-logitsprop	PF00004	10	0.6876816907028365	0.775656298502994
ESM2-33T-650M-logitsprop	PF00004	4	0.6517579602530433	0.7333818623713955
ESM2-33T-650M-logitsprop	PF00004	3	0.6692418390816096	0.748510858837807
ESM2-33T-650M-logitsprop	PF01535	2	0.1146545031228426	0.1254364590878997
ESM2-33T-650M-logitsprop	PF01535	3	0.19270067237296196	0.2057266195072262
ESM2-33T-650M-logitsprop	PF01535	5	0.14548891013327164	0.16641731798174023
ESM2-33T-650M-logitsprop	PF01535	4	0.13139593858332815	0.15614397031732502
ESM2-33T-650M-logitsprop	PF01535	8	0.15606946904859764	0.16039678574828478
ESM2-33T-650M-logitsprop	PF01535	6	0.18696277903467917	0.20313131121179656
ESM2-33T-650M-logitsprop	PF01535	7	0.15535382133454712	0.16882079615931234
ESM2-33T-650M-logitsprop	PF01535	1	0.10793693243086559	0.12877655871378044
ESM2-33T-650M-logitsprop	PF01535	10	0.2510829524169016	0.28462489650604256
ESM2-33T-650M-logitsprop	PF01535	9	0.07023146928555823	0.08736476039605658
ESM2-33T-650M-logitsprop	PF13354	2	0.6045509160729782	0.7405022165397732
ESM2-33T-650M-logitsprop	PF13354	10	0.6003394363859001	0.7471927411031802
ESM2-33T-650M-logitsprop	PF13354	8	0.651269934247375	0.7693995937801461
ESM2-33T-650M-logitsprop	PF13354	4	0.6701102198379425	0.7820004278624579
ESM2-33T-650M-logitsprop	PF13354	3	0.6311957910567951	0.7583897585337905
ESM2-33T-650M-logitsprop	PF13354	9	0.684627068964881	0.7986690426587146
ESM2-33T-650M-logitsprop	PF13354	7	0.6315710717069656	0.7599450348649018
ESM2-33T-650M-logitsprop	PF13354	5	0.6661912545626065	0.7868654270735191
ESM2-33T-650M-logitsprop	PF13354	6	0.569790818797891	0.7125220542660125
ESM2-33T-650M-logitsprop	PF13354	1	0.6558172077334088	0.7760297371497209
ESM2-33T-650M-logitsprop	PF00595	3	0.44263750584365574	0.619449236846048
ESM2-33T-650M-logitsprop	PF00595	4	0.4489375600915903	0.652710841972561
ESM2-33T-650M-logitsprop	PF00595	9	0.3340989033767882	0.5471393827168146
ESM2-33T-650M-logitsprop	PF00595	10	0.3902557645783466	0.5882346451863439
ESM2-33T-650M-logitsprop	PF00595	2	0.5347484712097526	0.6986534520852948
ESM2-33T-650M-logitsprop	PF00595	5	0.4900970515350652	0.6554697205261598
ESM2-33T-650M-logitsprop	PF00595	1	0.46281960108136955	0.6369692526789545
ESM2-33T-650M-logitsprop	PF00595	8	0.46161965158059426	0.6164558543429384
ESM2-33T-650M-logitsprop	PF00595	7	0.5982257890835696	0.749129073001598
ESM2-33T-650M-logitsprop	PF00595	6	0.5212066194627497	0.680110395886099
ESM2-33T-650M-logitsprop	PF00397	5	0.09167116620601523	0.12328067899102116
ESM2-33T-650M-logitsprop	PF00397	2	0.12088851207393625	0.16867327205521745
ESM2-33T-650M-logitsprop	PF00397	6	0.17745421239441583	0.20918640784307008
ESM2-33T-650M-logitsprop	PF00397	4	0.1817751722481879	0.21401973875135075
ESM2-33T-650M-logitsprop	PF00397	8	0.19207904700125922	0.2184617106517217
ESM2-33T-650M-logitsprop	PF00397	9	0.1312524388695508	0.18715278746962397
ESM2-33T-650M-logitsprop	PF00397	7	0.16456802744359278	0.21103119985686714
ESM2-33T-650M-logitsprop	PF00397	1	0.10398042804289673	0.14191999993408874
ESM2-33T-650M-logitsprop	PF00397	10	0.17869254609444774	0.20533640450411472
ESM2-33T-650M-logitsprop	PF00397	3	0.14605068020730247	0.18571804199434008
ESM2-33T-650M-logitsprop	PF00153	8	0.2784151005260861	0.39246791179565366
ESM2-33T-650M-logitsprop	PF00153	3	0.254267422153561	0.3944632007752243
ESM2-33T-650M-logitsprop	PF00153	2	0.3538729166120284	0.457116751821816
ESM2-33T-650M-logitsprop	PF00153	6	0.3276006375457674	0.44449750141475214
ESM2-33T-650M-logitsprop	PF00153	5	0.30868158955921116	0.4223130982848818
ESM2-33T-650M-logitsprop	PF00153	1	0.33827553524881027	0.44862511860668514
ESM2-33T-650M-logitsprop	PF00153	9	0.3382044556127709	0.4473468003742446
ESM2-33T-650M-logitsprop	PF00153	7	0.3558740748940119	0.464697783593208
ESM2-33T-650M-logitsprop	PF00153	10	0.2909188374713619	0.40093539376642284
ESM2-33T-650M-logitsprop	PF00153	4	0.28041244374951557	0.39749797007267906
ESM2-33T-650M-logitsprop	PF07679	9	0.10145271147497453	0.16050301582582965
ESM2-33T-650M-logitsprop	PF07679	2	0.07227378223044051	0.1295037547432691
ESM2-33T-650M-logitsprop	PF07679	10	0.31591436370357845	0.33956239165984026
ESM2-33T-650M-logitsprop	PF07679	8	0.13993056991641056	0.19523299101822805
ESM2-33T-650M-logitsprop	PF07679	4	0.23827952050327542	0.272187295181557
ESM2-33T-650M-logitsprop	PF07679	7	0.29329132358483734	0.33192908480163136
ESM2-33T-650M-logitsprop	PF07679	5	0.15782543440444752	0.19422908398669875
ESM2-33T-650M-logitsprop	PF07679	3	0.23207556325613027	0.26170498812791076
ESM2-33T-650M-logitsprop	PF07679	6	0.11397007482123428	0.1737433000921913
ESM2-33T-650M-logitsprop	PF07679	1	0.32625427178385924	0.35045965483360264
ESM2-33T-650M-logitsprop	PF00076	7	0.4176533020852752	0.4640227614368237
ESM2-33T-650M-logitsprop	PF00076	5	0.30718316590011024	0.3683580836815127
ESM2-33T-650M-logitsprop	PF00076	1	0.3322928339553589	0.4079068904212444
ESM2-33T-650M-logitsprop	PF00076	3	0.28117905501955354	0.33342500640442474
ESM2-33T-650M-logitsprop	PF00076	4	0.35092575343032006	0.4159301713316089
ESM2-33T-650M-logitsprop	PF00076	2	0.27895470218234264	0.3191612328378255
ESM2-33T-650M-logitsprop	PF00076	10	0.094139580217667	0.13073530671958125
ESM2-33T-650M-logitsprop	PF00076	6	0.387790405783404	0.4406170025470998
ESM2-33T-650M-logitsprop	PF00076	9	0.3633761686392386	0.4046823746581366
ESM2-33T-650M-logitsprop	PF00076	8	0.10391763647225341	0.1635378661165502
ESM2-33T-650M-logitsprop	PF00072	1	0.3052916043302283	0.33430900432495986
ESM2-33T-650M-logitsprop	PF00072	8	0.2968677846642443	0.325760726422689
ESM2-33T-650M-logitsprop	PF00072	9	0.3780707046901657	0.3918041757020363
ESM2-33T-650M-logitsprop	PF00072	4	0.39765755594291435	0.41642204361083945
ESM2-33T-650M-logitsprop	PF00072	5	0.36598745141100886	0.3845730171288858
ESM2-33T-650M-logitsprop	PF00072	3	0.3377223153142642	0.3649643138065384
ESM2-33T-650M-logitsprop	PF00072	7	0.33907065607454984	0.36155017572493425
ESM2-33T-650M-logitsprop	PF00072	2	0.35281536641435013	0.3680693468875688
ESM2-33T-650M-logitsprop	PF00072	10	0.30466443939246235	0.3203948230296426
ESM2-33T-650M-logitsprop	PF00072	6	0.34408207518799117	0.3691906600747098
ESM2-33T-650M-logitsprop	PF00096	1	0.23570833178261555	0.2642538016089176
ESM2-33T-650M-logitsprop	PF00096	7	0.16136157565985565	0.1877891590350439
ESM2-33T-650M-logitsprop	PF00096	2	0.20032613943389005	0.22965140104729032
ESM2-33T-650M-logitsprop	PF00096	10	0.2725635766301947	0.2975640695082791
ESM2-33T-650M-logitsprop	PF00096	3	0.23534555498276954	0.24831423267099312
ESM2-33T-650M-logitsprop	PF00096	6	0.16391845819365386	0.19819165243362274
ESM2-33T-650M-logitsprop	PF00096	4	0.11976814347975398	0.1466918861871461
ESM2-33T-650M-logitsprop	PF00096	9	0.17618433463324207	0.17804231120879788
ESM2-33T-650M-logitsprop	PF00096	8	0.2292993927968572	0.24817464122633714
ESM2-33T-650M-logitsprop	PF00096	5	0.1872058271396283	0.2084503646493892
ESM2-33T-650M-logitsprop	PF00512	3	0.21679348498179654	0.3311370699163416
ESM2-33T-650M-logitsprop	PF00512	9	0.4889777813100504	0.5796729603286646
ESM2-33T-650M-logitsprop	PF00512	10	0.35527687664212804	0.4482854463798429
ESM2-33T-650M-logitsprop	PF00512	7	0.42229853455348587	0.5212092689868818
ESM2-33T-650M-logitsprop	PF00512	4	0.2712395003855935	0.3625579329065464
ESM2-33T-650M-logitsprop	PF00512	1	0.5754630990719951	0.6415762005456684
ESM2-33T-650M-logitsprop	PF00512	2	0.5458650681833295	0.6111732891724134
ESM2-33T-650M-logitsprop	PF00512	6	0.26345205213767614	0.37328449162143373
ESM2-33T-650M-logitsprop	PF00512	8	0.45504974096960377	0.5472312747988545
ESM2-33T-650M-logitsprop	PF00512	5	0.4133682620838391	0.4903708932185506
ESM2-33T-650M-logitsprop	PF00041	2	0.1973085600897082	0.24947142868005637
ESM2-33T-650M-logitsprop	PF00041	10	0.23720014483436003	0.27953871857343204
ESM2-33T-650M-logitsprop	PF00041	6	0.24910214731150937	0.2953136973295083
ESM2-33T-650M-logitsprop	PF00041	3	0.19601517288208392	0.2473189850977327
ESM2-33T-650M-logitsprop	PF00041	9	0.3057497963580067	0.34765475146007824
ESM2-33T-650M-logitsprop	PF00041	4	0.23690070628372503	0.280396327556822
ESM2-33T-650M-logitsprop	PF00041	7	0.2716163577252524	0.31962646051454247
ESM2-33T-650M-logitsprop	PF00041	1	0.20566092697798155	0.2545891639822538
ESM2-33T-650M-logitsprop	PF00041	5	0.1630216035278052	0.21650154330154403
ESM2-33T-650M-logitsprop	PF00041	8	0.21826361040800746	0.2684216993112596
ESM2-33T-650M-logitsprop	PF02518	6	0.3693506828096039	0.42698314293059925
ESM2-33T-650M-logitsprop	PF02518	7	0.22614738647170798	0.31770161593685564
ESM2-33T-650M-logitsprop	PF02518	4	0.2571000766152067	0.3430516359774319
ESM2-33T-650M-logitsprop	PF02518	2	0.2563529109605257	0.33512873325854653
ESM2-33T-650M-logitsprop	PF02518	10	0.31315311186302036	0.3735192019518722
ESM2-33T-650M-logitsprop	PF02518	1	0.42489537448827214	0.46495918541063946
ESM2-33T-650M-logitsprop	PF02518	9	0.3473159454647932	0.43135653339258107
ESM2-33T-650M-logitsprop	PF02518	3	0.3025996871200594	0.3743939670117343
ESM2-33T-650M-logitsprop	PF02518	8	0.326785100841441	0.41212484607405503
ESM2-33T-650M-logitsprop	PF02518	5	0.2948610273615549	0.3760607970997189
ESMC-logitsprop	PF00271	2	0.22661503119440532	0.3027288570284062
ESMC-logitsprop	PF00271	4	0.18834413948389225	0.268821111447381
ESMC-logitsprop	PF00271	7	0.16004924125016626	0.24752337061579263
ESMC-logitsprop	PF00271	5	0.26843755390749113	0.33463211162460327
ESMC-logitsprop	PF00271	9	0.3319972753091064	0.3796478363927511
ESMC-logitsprop	PF00271	10	0.2937599413565047	0.36402159739367146
ESMC-logitsprop	PF00271	1	0.27372592663919115	0.32621245851194897
ESMC-logitsprop	PF00271	6	0.2615280804285916	0.3113756068619829
ESMC-logitsprop	PF00271	3	0.3458679430927506	0.39819327264725785
ESMC-logitsprop	PF00271	8	0.3525867112331947	0.399179854993719
ESMC-logitsprop	PF00005	5	0.20975694264356637	0.23575461797968675
ESMC-logitsprop	PF00005	4	0.27689099557712904	0.2898291927520125
ESMC-logitsprop	PF00005	9	0.3234734350621278	0.3413850497280035
ESMC-logitsprop	PF00005	3	0.12995974649725228	0.1501094052933993
ESMC-logitsprop	PF00005	1	0.418847407576071	0.4209528864357396
ESMC-logitsprop	PF00005	7	0.17951758964360698	0.18732777600317604
ESMC-logitsprop	PF00005	6	0.20676381648106645	0.2123759278742327
ESMC-logitsprop	PF00005	8	0.2555050865964619	0.26026693274241186
ESMC-logitsprop	PF00005	2	0.11416964401713525	0.12756552010159275
ESMC-logitsprop	PF00005	10	0.21023947300229007	0.21345683708384694
ESMC-logitsprop	PF00004	2	0.7307481217660994	0.8179094240053197
ESMC-logitsprop	PF00004	5	0.6963192090582586	0.7940643139276782
ESMC-logitsprop	PF00004	9	0.6971099147882068	0.774665799267047
ESMC-logitsprop	PF00004	8	0.7686162993238127	0.8422645455828963
ESMC-logitsprop	PF00004	1	0.6858134878728191	0.7607999033383275
ESMC-logitsprop	PF00004	7	0.6879160638923636	0.7826540897018054
ESMC-logitsprop	PF00004	6	0.723136045335585	0.7952849911698523
ESMC-logitsprop	PF00004	10	0.6818068801336088	0.7783491762299406
ESMC-logitsprop	PF00004	4	0.7464631940541128	0.8180233022693493
ESMC-logitsprop	PF00004	3	0.69174476522733	0.7794920489200531
ESMC-logitsprop	PF01535	2	0.1896762406728255	0.19814790612983374
ESMC-logitsprop	PF01535	3	0.12913397237906463	0.15723053163251574
ESMC-logitsprop	PF01535	5	0.15626150561494406	0.18219945071597596
ESMC-logitsprop	PF01535	4	0.2667879130056803	0.29141483830585224
ESMC-logitsprop	PF01535	8	0.19754735517787075	0.2245821155943725
ESMC-logitsprop	PF01535	6	0.05059578053579329	0.06580263788164087
ESMC-logitsprop	PF01535	7	0.13212420276844392	0.15436390425089058
ESMC-logitsprop	PF01535	1	0.23216139961265564	0.25303789364317764
ESMC-logitsprop	PF01535	10	0.08908846914316382	0.10598390004630481
ESMC-logitsprop	PF01535	9	0.20711508744342766	0.2213618174937279
ESMC-logitsprop	PF13354	2	0.7365494246616427	0.8324969831510235
ESMC-logitsprop	PF13354	10	0.7347532922931252	0.8186905638876351
ESMC-logitsprop	PF13354	8	0.7251705057745529	0.8171479193930753
ESMC-logitsprop	PF13354	4	0.6173017227685771	0.7472364919025982
ESMC-logitsprop	PF13354	3	0.7287831822882297	0.8259187313001025
ESMC-logitsprop	PF13354	9	0.7462995819527576	0.8323408070867693
ESMC-logitsprop	PF13354	7	0.714809424945565	0.8083127169095348
ESMC-logitsprop	PF13354	5	0.657571569744251	0.7814334655567766
ESMC-logitsprop	PF13354	6	0.6843576332114121	0.8005569509520853
ESMC-logitsprop	PF13354	1	0.7106065489105763	0.8050297460866676
ESMC-logitsprop	PF00595	3	0.4516770567628253	0.6421052175806525
ESMC-logitsprop	PF00595	4	0.6299116996976949	0.7579410635407883
ESMC-logitsprop	PF00595	9	0.5352101901388437	0.7004387839203838
ESMC-logitsprop	PF00595	10	0.42032189220860866	0.6175802592682225
ESMC-logitsprop	PF00595	2	0.6266376412614416	0.7460665463476054
ESMC-logitsprop	PF00595	5	0.6579916881746655	0.7477939559307364
ESMC-logitsprop	PF00595	1	0.4049462760582878	0.6314914197261623
ESMC-logitsprop	PF00595	8	0.49322659428718124	0.6850748125713477
ESMC-logitsprop	PF00595	7	0.5041047271487826	0.6369280541662836
ESMC-logitsprop	PF00595	6	0.40160342724607057	0.6287811113995234
ESMC-logitsprop	PF00397	5	0.08164505377183448	0.12122941701634009
ESMC-logitsprop	PF00397	2	0.10643308833330743	0.14777954150636838
ESMC-logitsprop	PF00397	6	0.16758695700258336	0.2097822950037797
ESMC-logitsprop	PF00397	4	0.18258294492740765	0.2182288105514083
ESMC-logitsprop	PF00397	8	0.11600172768718356	0.17237601368566716
ESMC-logitsprop	PF00397	9	0.11341659392426671	0.16781979676105038
ESMC-logitsprop	PF00397	7	0.17363303429751098	0.21020061502382442
ESMC-logitsprop	PF00397	1	0.1852743903327484	0.21289971434211089
ESMC-logitsprop	PF00397	10	0.19641372507254817	0.23778273000311484
ESMC-logitsprop	PF00397	3	0.11406647855713435	0.1572152137929857
ESMC-logitsprop	PF00153	8	0.2646283045145929	0.3875986457888825
ESMC-logitsprop	PF00153	3	0.2831952198582852	0.4011387861345218
ESMC-logitsprop	PF00153	2	0.29967510252219864	0.4157009886633887
ESMC-logitsprop	PF00153	6	0.37554335290262814	0.48528872780588606
ESMC-logitsprop	PF00153	5	0.3139656444858252	0.4314092521333364
ESMC-logitsprop	PF00153	1	0.30855392900117207	0.41200955494969316
ESMC-logitsprop	PF00153	9	0.351348101681932	0.46064933513882955
ESMC-logitsprop	PF00153	7	0.30515633393438807	0.4347968219523758
ESMC-logitsprop	PF00153	10	0.3420627622341343	0.4413221240174902
ESMC-logitsprop	PF00153	4	0.275042677138268	0.38271976819567277
ESMC-logitsprop	PF07679	9	0.36257167857900097	0.38767892267560206
ESMC-logitsprop	PF07679	2	0.21183165744244178	0.2643805453088965
ESMC-logitsprop	PF07679	10	0.21347044621464628	0.2631681551902016
ESMC-logitsprop	PF07679	8	0.25753924982761733	0.30855988548533975
ESMC-logitsprop	PF07679	4	0.2940044372481993	0.3366661098912384
ESMC-logitsprop	PF07679	7	0.24993909742380868	0.30313425484591505
ESMC-logitsprop	PF07679	5	0.383034569597341	0.40320890446727486
ESMC-logitsprop	PF07679	3	0.3487670967663419	0.38792075272269083
ESMC-logitsprop	PF07679	6	0.40803924085552923	0.4441731332445187
ESMC-logitsprop	PF07679	1	0.3746743516465648	0.39953678632938516
ESMC-logitsprop	PF00076	7	0.4094972300798163	0.44518219329281816
ESMC-logitsprop	PF00076	5	0.21861192341168334	0.301025789296411
ESMC-logitsprop	PF00076	1	0.2454299042079957	0.274921582968686
ESMC-logitsprop	PF00076	3	0.24019678119580445	0.29968457738443577
ESMC-logitsprop	PF00076	4	0.4626763683930314	0.5024621465653376
ESMC-logitsprop	PF00076	2	0.29924800353794845	0.3437311792637531
ESMC-logitsprop	PF00076	10	0.3523504051588212	0.4043114536350704
ESMC-logitsprop	PF00076	6	0.20954920823731424	0.28482499004168693
ESMC-logitsprop	PF00076	9	0.4513743537521847	0.48469390804129764
ESMC-logitsprop	PF00076	8	0.2614622652442873	0.31578263709945426
ESMC-logitsprop	PF00072	1	0.39853299125175706	0.4190292602671727
ESMC-logitsprop	PF00072	8	0.3535992858517737	0.36816112261096734
ESMC-logitsprop	PF00072	9	0.2513893411385618	0.2761918423463506
ESMC-logitsprop	PF00072	4	0.23260987353190266	0.2643827034581393
ESMC-logitsprop	PF00072	5	0.32704093466616535	0.3547358508675301
ESMC-logitsprop	PF00072	3	0.40407108424983607	0.4199138604173766
ESMC-logitsprop	PF00072	7	0.32612214828891867	0.34869501388689766
ESMC-logitsprop	PF00072	2	0.37637703524782107	0.3786396225069255
ESMC-logitsprop	PF00072	10	0.28362151320659895	0.2981411855093121
ESMC-logitsprop	PF00072	6	0.4552206912912092	0.4776188803139626
ESMC-logitsprop	PF00096	1	0.17980813948110097	0.18811619903483395
ESMC-logitsprop	PF00096	7	0.1681098102292764	0.18837784539504787
ESMC-logitsprop	PF00096	2	0.21050089410919892	0.22340348504122887
ESMC-logitsprop	PF00096	10	0.06515925515514946	0.08693985053922021
ESMC-logitsprop	PF00096	3	0.2084653772376424	0.2165443455032664
ESMC-logitsprop	PF00096	6	0.13137738239502073	0.14759400376747628
ESMC-logitsprop	PF00096	4	0.24736605427961156	0.2698329601370487
ESMC-logitsprop	PF00096	9	0.09000284972632447	0.1235392906632051
ESMC-logitsprop	PF00096	8	0.18636331230100045	0.20690276622011577
ESMC-logitsprop	PF00096	5	0.21789207585313003	0.23436245240385567
ESMC-logitsprop	PF00512	3	0.3397180792985296	0.43060812618715383
